Atomtypes,Cuttoff,Ncliques,Distance,Median(Score),Code,Class,AUC,Percent
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1A49,ATP,0.3313953488,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1A0I,ATP,0.4879248658,0
CA_ACC_DON_GRE,2.5,5,6,SO,1A0I,ATP,0.2960644007,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1A0I,ATP,0.6551878354,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1A0I,ATP,0.6551878354,0
CA_ACC_DON_GRE,2.5,5,6,GO,1A0I,ATP,0.4771914132,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1A0I,ATP,0.5008944544,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1A0I,ATP,0.4852415027,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1A0I,ATP,0.6502683363,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1A0I,ATP,0.6574239714,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1A0I,ATP,0.2839892665,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1A0I,ATP,0.2875670841,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1GWE,HEM,0.3718253968,0
CA_ACC_DON_GRE,2.5,5,6,SO,1GWE,HEM,0.2293650794,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1GWE,HEM,0.7773809524,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1GWE,HEM,0.7773809524,0
CA_ACC_DON_GRE,2.5,5,6,GO,1GWE,HEM,0.4773809524,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1GWE,HEM,0.6357142857,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1GWE,HEM,0.6396825397,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1GWE,HEM,0.780952381,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1GWE,HEM,0.7686507937,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1GWE,HEM,0.2281746032,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1GWE,HEM,0.2416666667,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1PO5,HEM,0.3706349206,0
CA_ACC_DON_GRE,2.5,5,6,SO,1PO5,HEM,0.3420634921,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1PO5,HEM,0.8206349206,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1PO5,HEM,0.8206349206,0
CA_ACC_DON_GRE,2.5,5,6,GO,1PO5,HEM,0.5206349206,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1PO5,HEM,0.6198412698,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1PO5,HEM,0.5880952381,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1PO5,HEM,0.8206349206,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1PO5,HEM,0.8015873016,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1PO5,HEM,0.346031746,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1PO5,HEM,0.3674603175,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1NP4,HEM,0.2682539683,0
CA_ACC_DON_GRE,2.5,5,6,SO,1NP4,HEM,0.6257936508,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1NP4,HEM,0.9388888889,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1NP4,HEM,0.9388888889,0
CA_ACC_DON_GRE,2.5,5,6,GO,1NP4,HEM,0.6579365079,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1NP4,HEM,0.7023809524,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1NP4,HEM,0.630952381,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1NP4,HEM,0.9396825397,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1NP4,HEM,0.9380952381,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1NP4,HEM,0.6380952381,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1NP4,HEM,0.6630952381,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,2CPO,HEM,0.3714285714,0
CA_ACC_DON_GRE,2.5,5,6,SO,2CPO,HEM,0.521031746,0
CA_ACC_DON_GRE,2.5,5,6,Srel,2CPO,HEM,0.9825396825,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,2CPO,HEM,0.9825396825,0
CA_ACC_DON_GRE,2.5,5,6,GO,2CPO,HEM,0.5146825397,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,2CPO,HEM,0.6126984127,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,2CPO,HEM,0.5837301587,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,2CPO,HEM,0.9801587302,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,2CPO,HEM,0.9777777778,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,2CPO,HEM,0.5123015873,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,2CPO,HEM,0.5222222222,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1QPA,HEM,0.4265873016,0
CA_ACC_DON_GRE,2.5,5,6,SO,1QPA,HEM,0.4674603175,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1QPA,HEM,0.9599206349,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1QPA,HEM,0.9599206349,0
CA_ACC_DON_GRE,2.5,5,6,GO,1QPA,HEM,0.5662698413,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1QPA,HEM,0.5579365079,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1QPA,HEM,0.5166666667,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1QPA,HEM,0.9579365079,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1QPA,HEM,0.9420634921,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1QPA,HEM,0.4702380952,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1QPA,HEM,0.4829365079,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1EW0,HEM,0.3404761905,0
CA_ACC_DON_GRE,2.5,5,6,SO,1EW0,HEM,0.5702380952,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1EW0,HEM,0.9595238095,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1EW0,HEM,0.9595238095,0
CA_ACC_DON_GRE,2.5,5,6,GO,1EW0,HEM,0.6646825397,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1EW0,HEM,0.6436507937,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1EW0,HEM,0.5746031746,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1EW0,HEM,0.9666666667,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1EW0,HEM,0.9579365079,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1EW0,HEM,0.5785714286,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1EW0,HEM,0.6182539683,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1QLA,HEM,0.4115079365,0
CA_ACC_DON_GRE,2.5,5,6,SO,1QLA,HEM,0.4051587302,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1QLA,HEM,0.9007936508,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1QLA,HEM,0.9007936508,0
CA_ACC_DON_GRE,2.5,5,6,GO,1QLA,HEM,0.5884920635,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1QLA,HEM,0.5698412698,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1QLA,HEM,0.5444444444,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1QLA,HEM,0.9055555556,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1QLA,HEM,0.9126984127,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1QLA,HEM,0.4075396825,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1QLA,HEM,0.4305555556,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1D7C,HEM,0.4829365079,0
CA_ACC_DON_GRE,2.5,5,6,SO,1D7C,HEM,0.3543650794,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1D7C,HEM,0.8444444444,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1D7C,HEM,0.8444444444,0
CA_ACC_DON_GRE,2.5,5,6,GO,1D7C,HEM,0.7369047619,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1D7C,HEM,0.4896825397,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1D7C,HEM,0.4126984127,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1D7C,HEM,0.8527777778,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1D7C,HEM,0.8797619048,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1D7C,HEM,0.3666666667,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1D7C,HEM,0.4253968254,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1SOX,HEM,0.2543650794,0
CA_ACC_DON_GRE,2.5,5,6,SO,1SOX,HEM,0.644047619,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1SOX,HEM,0.9111111111,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1SOX,HEM,0.9111111111,0
CA_ACC_DON_GRE,2.5,5,6,GO,1SOX,HEM,0.625,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1SOX,HEM,0.7246031746,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1SOX,HEM,0.6642857143,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1SOX,HEM,0.9126984127,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1SOX,HEM,0.9119047619,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1SOX,HEM,0.6611111111,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1SOX,HEM,0.6880952381,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1PP9,HEM,0.4126984127,0
CA_ACC_DON_GRE,2.5,5,6,SO,1PP9,HEM,0.5630952381,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1PP9,HEM,0.9738095238,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1PP9,HEM,0.9738095238,0
CA_ACC_DON_GRE,2.5,5,6,GO,1PP9,HEM,0.4996031746,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1PP9,HEM,0.5833333333,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1PP9,HEM,0.5753968254,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1PP9,HEM,0.9682539683,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1PP9,HEM,0.9603174603,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1PP9,HEM,0.5603174603,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1PP9,HEM,0.569047619,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1D0C,HEM,0.344047619,0
CA_ACC_DON_GRE,2.5,5,6,SO,1D0C,HEM,0.5428571429,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1D0C,HEM,0.903968254,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1D0C,HEM,0.903968254,0
CA_ACC_DON_GRE,2.5,5,6,GO,1D0C,HEM,0.4992063492,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1D0C,HEM,0.6587301587,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1D0C,HEM,0.646031746,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1D0C,HEM,0.9031746032,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1D0C,HEM,0.8936507937,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1D0C,HEM,0.5468253968,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1D0C,HEM,0.5380952381,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1EQG,HEM,0.3587301587,0
CA_ACC_DON_GRE,2.5,5,6,SO,1EQG,HEM,0.3484126984,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1EQG,HEM,0.798015873,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1EQG,HEM,0.798015873,0
CA_ACC_DON_GRE,2.5,5,6,GO,1EQG,HEM,0.5194444444,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1EQG,HEM,0.6277777778,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1EQG,HEM,0.6126984127,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1EQG,HEM,0.8015873016,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1EQG,HEM,0.7996031746,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1EQG,HEM,0.3400793651,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1EQG,HEM,0.3464285714,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1QHU,HEM,0.4369047619,0
CA_ACC_DON_GRE,2.5,5,6,SO,1QHU,HEM,0.4773809524,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1QHU,HEM,0.826984127,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1QHU,HEM,0.826984127,0
CA_ACC_DON_GRE,2.5,5,6,GO,1QHU,HEM,0.6861111111,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1QHU,HEM,0.530952381,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1QHU,HEM,0.4595238095,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1QHU,HEM,0.8365079365,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1QHU,HEM,0.8325396825,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1QHU,HEM,0.4892857143,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1QHU,HEM,0.5035714286,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1NAZ,HEM,0.2968253968,0
CA_ACC_DON_GRE,2.5,5,6,SO,1NAZ,HEM,0.4837301587,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1NAZ,HEM,0.8563492063,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1NAZ,HEM,0.8563492063,0
CA_ACC_DON_GRE,2.5,5,6,GO,1NAZ,HEM,0.6765873016,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1NAZ,HEM,0.6722222222,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1NAZ,HEM,0.5817460317,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1NAZ,HEM,0.8634920635,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1NAZ,HEM,0.8666666667,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1NAZ,HEM,0.4900793651,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1NAZ,HEM,0.5186507937,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1IQC,HEM,0.4333333333,0
CA_ACC_DON_GRE,2.5,5,6,SO,1IQC,HEM,0.3492063492,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1IQC,HEM,0.8761904762,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1IQC,HEM,0.8761904762,0
CA_ACC_DON_GRE,2.5,5,6,GO,1IQC,HEM,0.5043650794,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1IQC,HEM,0.5634920635,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1IQC,HEM,0.5650793651,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1IQC,HEM,0.8746031746,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1IQC,HEM,0.8642857143,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1IQC,HEM,0.3551587302,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1IQC,HEM,0.355952381,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1DK0,HEM,0.3,0
CA_ACC_DON_GRE,2.5,5,6,SO,1DK0,HEM,0.4916666667,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1DK0,HEM,0.8047619048,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1DK0,HEM,0.8047619048,0
CA_ACC_DON_GRE,2.5,5,6,GO,1DK0,HEM,0.630952381,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1DK0,HEM,0.6908730159,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1DK0,HEM,0.6345238095,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1DK0,HEM,0.803968254,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1DK0,HEM,0.8126984127,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1DK0,HEM,0.5,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1DK0,HEM,0.5218253968,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1AMU,AMP,0.5535714286,0
CA_ACC_DON_GRE,2.5,5,6,SO,1AMU,AMP,0.2925824176,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1AMU,AMP,0.5927197802,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1AMU,AMP,0.5927197802,0
CA_ACC_DON_GRE,2.5,5,6,GO,1AMU,AMP,0.5549450549,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1AMU,AMP,0.4512362637,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1AMU,AMP,0.4622252747,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1AMU,AMP,0.6071428571,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1AMU,AMP,0.6160714286,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1AMU,AMP,0.3042582418,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1AMU,AMP,0.3427197802,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1JP4,AMP,0.4024725275,0
CA_ACC_DON_GRE,2.5,5,6,SO,1JP4,AMP,0.2967032967,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1JP4,AMP,0.6950549451,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1JP4,AMP,0.6950549451,0
CA_ACC_DON_GRE,2.5,5,6,GO,1JP4,AMP,0.4333791209,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1JP4,AMP,0.6057692308,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1JP4,AMP,0.6085164835,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1JP4,AMP,0.6730769231,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1JP4,AMP,0.6524725275,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1JP4,AMP,0.2870879121,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1JP4,AMP,0.293956044,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1C0A,AMP,0.5879120879,0
CA_ACC_DON_GRE,2.5,5,6,SO,1C0A,AMP,0.2767857143,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1C0A,AMP,0.6600274725,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1C0A,AMP,0.6600274725,0
CA_ACC_DON_GRE,2.5,5,6,GO,1C0A,AMP,0.3557692308,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1C0A,AMP,0.4347527473,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1C0A,AMP,0.5006868132,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1C0A,AMP,0.6428571429,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1C0A,AMP,0.592032967,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1C0A,AMP,0.2815934066,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1C0A,AMP,0.2692307692,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1CT9,AMP,0.4381868132,0
CA_ACC_DON_GRE,2.5,5,6,SO,1CT9,AMP,0.2781593407,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1CT9,AMP,0.6531593407,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1CT9,AMP,0.6531593407,0
CA_ACC_DON_GRE,2.5,5,6,GO,1CT9,AMP,0.3159340659,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1CT9,AMP,0.5851648352,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1CT9,AMP,0.6263736264,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1CT9,AMP,0.6339285714,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1CT9,AMP,0.6201923077,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1CT9,AMP,0.2651098901,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1CT9,AMP,0.2520604396,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1KHT,AMP,0.4862637363,0
CA_ACC_DON_GRE,2.5,5,6,SO,1KHT,AMP,0.3612637363,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1KHT,AMP,0.7184065934,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1KHT,AMP,0.7184065934,0
CA_ACC_DON_GRE,2.5,5,6,GO,1KHT,AMP,0.4883241758,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1KHT,AMP,0.5315934066,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1KHT,AMP,0.5467032967,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1KHT,AMP,0.717032967,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1KHT,AMP,0.7184065934,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1KHT,AMP,0.3571428571,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1KHT,AMP,0.3653846154,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,12AS,AMP,0.5947802198,0
CA_ACC_DON_GRE,2.5,5,6,SO,12AS,AMP,0.4663461538,0
CA_ACC_DON_GRE,2.5,5,6,Srel,12AS,AMP,0.6820054945,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,12AS,AMP,0.6820054945,0
CA_ACC_DON_GRE,2.5,5,6,GO,12AS,AMP,0.385989011,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,12AS,AMP,0.4436813187,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,12AS,AMP,0.5123626374,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,12AS,AMP,0.6717032967,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,12AS,AMP,0.6188186813,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,12AS,AMP,0.4491758242,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,12AS,AMP,0.4038461538,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,8GPB,AMP,0.3818681319,0
CA_ACC_DON_GRE,2.5,5,6,SO,8GPB,AMP,0.3804945055,0
CA_ACC_DON_GRE,2.5,5,6,Srel,8GPB,AMP,0.6675824176,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,8GPB,AMP,0.6675824176,0
CA_ACC_DON_GRE,2.5,5,6,GO,8GPB,AMP,0.4931318681,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,8GPB,AMP,0.6236263736,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,8GPB,AMP,0.6222527473,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,8GPB,AMP,0.657967033,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,8GPB,AMP,0.6346153846,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,8GPB,AMP,0.3729395604,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,8GPB,AMP,0.3784340659,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1TB7,AMP,0.6043956044,0
CA_ACC_DON_GRE,2.5,5,6,SO,1TB7,AMP,0.2403846154,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1TB7,AMP,0.6682692308,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1TB7,AMP,0.6682692308,0
CA_ACC_DON_GRE,2.5,5,6,GO,1TB7,AMP,0.4519230769,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1TB7,AMP,0.3907967033,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1TB7,AMP,0.4340659341,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1TB7,AMP,0.6627747253,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1TB7,AMP,0.6174450549,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1TB7,AMP,0.2472527473,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1TB7,AMP,0.2568681319,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1QB8,AMP,0.4581043956,0
CA_ACC_DON_GRE,2.5,5,6,SO,1QB8,AMP,0.3118131868,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1QB8,AMP,0.7081043956,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1QB8,AMP,0.7081043956,0
CA_ACC_DON_GRE,2.5,5,6,GO,1QB8,AMP,0.4567307692,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1QB8,AMP,0.5446428571,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1QB8,AMP,0.5666208791,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1QB8,AMP,0.6998626374,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1QB8,AMP,0.6627747253,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1QB8,AMP,0.3028846154,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1QB8,AMP,0.301510989,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1JQI,FAD,0.3932098765,0
CA_ACC_DON_GRE,2.5,5,6,SO,1JQI,FAD,0.050617284,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1JQI,FAD,0.7950617284,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1JQI,FAD,0.7950617284,0
CA_ACC_DON_GRE,2.5,5,6,GO,1JQI,FAD,0.4425925926,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1JQI,FAD,0.6271604938,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1JQI,FAD,0.6580246914,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1JQI,FAD,0.7901234568,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1JQI,FAD,0.7419753086,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1JQI,FAD,0.0481481481,0
CA_ACC_DON_GRE,2.5,5,6,SOScore05,1JQI,FAD,0.0456790123,0
CA_ACC_DON_GRE,2.5,5,6,RMSD,1H69,FAD,0.2722222222,0
CA_ACC_DON_GRE,2.5,5,6,SO,1H69,FAD,0.3339506173,0
CA_ACC_DON_GRE,2.5,5,6,Srel,1H69,FAD,0.8580246914,0
CA_ACC_DON_GRE,2.5,5,6,Tanimoto,1H69,FAD,0.8580246914,0
CA_ACC_DON_GRE,2.5,5,6,GO,1H69,FAD,0.55,0
CA_ACC_DON_GRE,2.5,5,6,aaScore08,1H69,FAD,0.7308641975,0
CA_ACC_DON_GRE,2.5,5,6,aaScore05,1H69,FAD,0.7049382716,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore08,1H69,FAD,0.8617283951,0
CA_ACC_DON_GRE,2.5,5,6,SrelScore05,1H69,FAD,0.8666666667,0
CA_ACC_DON_GRE,2.5,5,6,SOScore08,1H69,FAD,0.3450617284,0
