Atomtypes ,Cuttoff,Ncliques,Distance,Median(Score),Code,Class ,AUC
CA,2.5,5,6,aaScore05,1L7M,PO4,0.2592105263
CA,2.5,5,6,SrelScore08,1L7M,PO4,0.7393914474
CA,2.5,5,6,SrelScore05,1L7M,PO4,0.7268914474
CA,2.5,5,6,SOScore08,1L7M,PO4,0.3898026316
CA,2.5,5,6,SOScore05,1L7M,PO4,0.4439967105
CA,2.5,5,6,RMSD,1QF5,PO4,0.6113486842
CA,2.5,5,6,SO,1QF5,PO4,0.3125
CA,2.5,5,6,Srel,1QF5,PO4,0.7405427632
CA,2.5,5,6,Tanimoto,1QF5,PO4,0.7405427632
CA,2.5,5,6,GO,1QF5,PO4,0.4953947368
CA,2.5,5,6,aaScore08,1QF5,PO4,0.2875
CA,2.5,5,6,aaScore05,1QF5,PO4,0.2953125
CA,2.5,5,6,SrelScore08,1QF5,PO4,0.7421052632
CA,2.5,5,6,SrelScore05,1QF5,PO4,0.7500822368
CA,2.5,5,6,SOScore08,1QF5,PO4,0.3238486842
CA,2.5,5,6,SOScore05,1QF5,PO4,0.3325657895
CA,2.5,5,6,RMSD,1BRW,PO4,0.5208881579
CA,2.5,5,6,SO,1BRW,PO4,0.2290296053
CA,2.5,5,6,Srel,1BRW,PO4,0.6363486842
CA,2.5,5,6,Tanimoto,1BRW,PO4,0.6363486842
CA,2.5,5,6,GO,1BRW,PO4,0.4959703947
CA,2.5,5,6,aaScore08,1BRW,PO4,0.2561677632
CA,2.5,5,6,aaScore05,1BRW,PO4,0.2174342105
CA,2.5,5,6,SrelScore08,1BRW,PO4,0.6328125
CA,2.5,5,6,SrelScore05,1BRW,PO4,0.6134868421
CA,2.5,5,6,SOScore08,1BRW,PO4,0.2465460526
CA,2.5,5,6,SOScore05,1BRW,PO4,0.2865131579
CA,2.5,5,6,RMSD,1L5W,PO4,0.5177631579
CA,2.5,5,6,SO,1L5W,PO4,0.225
CA,2.5,5,6,Srel,1L5W,PO4,0.6191611842
CA,2.5,5,6,Tanimoto,1L5W,PO4,0.6191611842
CA,2.5,5,6,GO,1L5W,PO4,0.4365953947
CA,2.5,5,6,aaScore08,1L5W,PO4,0.2799342105
CA,2.5,5,6,aaScore05,1L5W,PO4,0.2623355263
CA,2.5,5,6,SrelScore08,1L5W,PO4,0.6191611842
CA,2.5,5,6,SrelScore05,1L5W,PO4,0.5987664474
CA,2.5,5,6,SOScore08,1L5W,PO4,0.2296052632
CA,2.5,5,6,SOScore05,1L5W,PO4,0.2546052632
CA,2.5,5,6,RMSD,1E9G,PO4,0.4681743421
CA,2.5,5,6,SO,1E9G,PO4,0.4440789474
CA,2.5,5,6,Srel,1E9G,PO4,0.4847039474
CA,2.5,5,6,Tanimoto,1E9G,PO4,0.4847039474
CA,2.5,5,6,GO,1E9G,PO4,0.4560032895
CA,2.5,5,6,aaScore08,1E9G,PO4,0.4385690789
CA,2.5,5,6,aaScore05,1E9G,PO4,0.4370065789
CA,2.5,5,6,SrelScore08,1E9G,PO4,0.4847039474
CA,2.5,5,6,SrelScore05,1E9G,PO4,0.4801809211
CA,2.5,5,6,SOScore08,1E9G,PO4,0.4444078947
CA,2.5,5,6,SOScore05,1E9G,PO4,0.4514802632
CA,2.5,5,6,RMSD,1A6Q,PO4,0.7375822368
CA,2.5,5,6,SO,1A6Q,PO4,0.1516447368
CA,2.5,5,6,Srel,1A6Q,PO4,0.6055921053
CA,2.5,5,6,Tanimoto,1A6Q,PO4,0.6055921053
CA,2.5,5,6,GO,1A6Q,PO4,0.6980263158
CA,2.5,5,6,aaScore08,1A6Q,PO4,0.1735197368
CA,2.5,5,6,aaScore05,1A6Q,PO4,0.1570723684
CA,2.5,5,6,SrelScore08,1A6Q,PO4,0.6449835526
CA,2.5,5,6,SrelScore05,1A6Q,PO4,0.6982730263
CA,2.5,5,6,SOScore08,1A6Q,PO4,0.1713815789
CA,2.5,5,6,SOScore05,1A6Q,PO4,0.2207236842
CA,2.5,5,6,RMSD,1EW2,PO4,0.6827302632
CA,2.5,5,6,SO,1EW2,PO4,0.2417763158
CA,2.5,5,6,Srel,1EW2,PO4,0.5408717105
CA,2.5,5,6,Tanimoto,1EW2,PO4,0.5408717105
CA,2.5,5,6,GO,1EW2,PO4,0.5025493421
CA,2.5,5,6,aaScore08,1EW2,PO4,0.1669407895
CA,2.5,5,6,aaScore05,1EW2,PO4,0.1662828947
CA,2.5,5,6,SrelScore08,1EW2,PO4,0.5476973684
CA,2.5,5,6,SrelScore05,1EW2,PO4,0.5404605263
CA,2.5,5,6,SOScore08,1EW2,PO4,0.2476973684
CA,2.5,5,6,SOScore05,1EW2,PO4,0.3006578947
CA,2.5,5,6,RMSD,1EJD,PO4,0.5844572368
CA,2.5,5,6,SO,1EJD,PO4,0.2060032895
CA,2.5,5,6,Srel,1EJD,PO4,0.6234375
CA,2.5,5,6,Tanimoto,1EJD,PO4,0.6234375
CA,2.5,5,6,GO,1EJD,PO4,0.3787828947
CA,2.5,5,6,aaScore08,1EJD,PO4,0.2352796053
CA,2.5,5,6,aaScore05,1EJD,PO4,0.2620888158
CA,2.5,5,6,SrelScore08,1EJD,PO4,0.6202302632
CA,2.5,5,6,SrelScore05,1EJD,PO4,0.5870065789
CA,2.5,5,6,SOScore08,1EJD,PO4,0.2010690789
CA,2.5,5,6,SOScore05,1EJD,PO4,0.2114309211
CA,2.5,5,6,RMSD,1GYP,PO4,0.6637335526
CA,2.5,5,6,SO,1GYP,PO4,0.2636513158
CA,2.5,5,6,Srel,1GYP,PO4,0.6772203947
CA,2.5,5,6,Tanimoto,1GYP,PO4,0.6772203947
CA,2.5,5,6,GO,1GYP,PO4,0.5234375
CA,2.5,5,6,aaScore08,1GYP,PO4,0.2768092105
CA,2.5,5,6,aaScore05,1GYP,PO4,0.2729440789
CA,2.5,5,6,SrelScore08,1GYP,PO4,0.671875
CA,2.5,5,6,SrelScore05,1GYP,PO4,0.6416118421
CA,2.5,5,6,SOScore08,1GYP,PO4,0.278125
CA,2.5,5,6,SOScore05,1GYP,PO4,0.3008223684
CA,2.5,5,6,RMSD,1H6L,PO4,0.3675986842
CA,2.5,5,6,SO,1H6L,PO4,0.3075657895
CA,2.5,5,6,Srel,1H6L,PO4,0.3791118421
CA,2.5,5,6,Tanimoto,1H6L,PO4,0.3791118421
CA,2.5,5,6,GO,1H6L,PO4,0.4726973684
CA,2.5,5,6,aaScore08,1H6L,PO4,0.2952302632
CA,2.5,5,6,aaScore05,1H6L,PO4,0.2886513158
CA,2.5,5,6,SrelScore08,1H6L,PO4,0.3909539474
CA,2.5,5,6,SrelScore05,1H6L,PO4,0.4133223684
CA,2.5,5,6,SOScore08,1H6L,PO4,0.3141447368
CA,2.5,5,6,SOScore05,1H6L,PO4,0.3345394737
CA,2.5,5,6,RMSD,1LYV,PO4,0.5924342105
CA,2.5,5,6,SO,1LYV,PO4,0.3172697368
CA,2.5,5,6,Srel,1LYV,PO4,0.6260690789
CA,2.5,5,6,Tanimoto,1LYV,PO4,0.6260690789
CA,2.5,5,6,GO,1LYV,PO4,0.3796052632
CA,2.5,5,6,aaScore08,1LYV,PO4,0.2180098684
CA,2.5,5,6,aaScore05,1LYV,PO4,0.2424342105
CA,2.5,5,6,SrelScore08,1LYV,PO4,0.6136513158
CA,2.5,5,6,SrelScore05,1LYV,PO4,0.5630756579
CA,2.5,5,6,SOScore08,1LYV,PO4,0.3099506579
CA,2.5,5,6,SOScore05,1LYV,PO4,0.3212171053
CA,2.5,5,6,RMSD,1K1W,GLC,0.3903061224
CA,2.5,5,6,SO,1K1W,GLC,0.4107142857
CA,2.5,5,6,Srel,1K1W,GLC,0.6301020408
CA,2.5,5,6,Tanimoto,1K1W,GLC,0.6301020408
CA,2.5,5,6,GO,1K1W,GLC,0.4323979592
CA,2.5,5,6,aaScore08,1K1W,GLC,0.6913265306
CA,2.5,5,6,aaScore05,1K1W,GLC,0.7117346939
CA,2.5,5,6,SrelScore08,1K1W,GLC,0.5943877551
CA,2.5,5,6,SrelScore05,1K1W,GLC,0.5573979592
CA,2.5,5,6,SOScore08,1K1W,GLC,0.3992346939
CA,2.5,5,6,SOScore05,1K1W,GLC,0.4043367347
CA,2.5,5,6,RMSD,1BDG,GLC,0.7193877551
CA,2.5,5,6,SO,1BDG,GLC,0.0765306122
CA,2.5,5,6,Srel,1BDG,GLC,0.0816326531
CA,2.5,5,6,Tanimoto,1BDG,GLC,0.0816326531
CA,2.5,5,6,GO,1BDG,GLC,0.25
CA,2.5,5,6,aaScore08,1BDG,GLC,0.3520408163
CA,2.5,5,6,aaScore05,1BDG,GLC,0.4770408163
CA,2.5,5,6,SrelScore08,1BDG,GLC,0.0739795918
CA,2.5,5,6,SrelScore05,1BDG,GLC,0.068877551
CA,2.5,5,6,SOScore08,1BDG,GLC,0.068877551
CA,2.5,5,6,SOScore05,1BDG,GLC,0.056122449
CA,2.5,5,6,RMSD,1DNL,FMN,0.3970744681
CA,2.5,5,6,SO,1DNL,FMN,0.6210106383
CA,2.5,5,6,Srel,1DNL,FMN,0.7446808511
CA,2.5,5,6,Tanimoto,1DNL,FMN,0.7446808511
CA,2.5,5,6,GO,1DNL,FMN,0.5720744681
CA,2.5,5,6,aaScore08,1DNL,FMN,0.6143617021
CA,2.5,5,6,aaScore05,1DNL,FMN,0.5742021277
CA,2.5,5,6,SrelScore08,1DNL,FMN,0.7529255319
CA,2.5,5,6,SrelScore05,1DNL,FMN,0.7454787234
CA,2.5,5,6,SOScore08,1DNL,FMN,0.6441489362
CA,2.5,5,6,SOScore05,1DNL,FMN,0.6494680851
CA,2.5,5,6,RMSD,1JA1,FMN,0.4252659574
CA,2.5,5,6,SO,1JA1,FMN,0.4385638298
CA,2.5,5,6,Srel,1JA1,FMN,0.6329787234
CA,2.5,5,6,Tanimoto,1JA1,FMN,0.6329787234
CA,2.5,5,6,GO,1JA1,FMN,0.4510638298
CA,2.5,5,6,aaScore08,1JA1,FMN,0.6015957447
CA,2.5,5,6,aaScore05,1JA1,FMN,0.6053191489
CA,2.5,5,6,SrelScore08,1JA1,FMN,0.627393617
CA,2.5,5,6,SrelScore05,1JA1,FMN,0.6319148936
CA,2.5,5,6,SOScore08,1JA1,FMN,0.4356382979
CA,2.5,5,6,SOScore05,1JA1,FMN,0.4734042553
CA,2.5,5,6,RMSD,1F5V,FMN,0.4906914894
CA,2.5,5,6,SO,1F5V,FMN,0.5659574468
CA,2.5,5,6,Srel,1F5V,FMN,0.7356382979
CA,2.5,5,6,Tanimoto,1F5V,FMN,0.7356382979
CA,2.5,5,6,GO,1F5V,FMN,0.6507978723
CA,2.5,5,6,aaScore08,1F5V,FMN,0.4904255319
CA,2.5,5,6,aaScore05,1F5V,FMN,0.4457446809
CA,2.5,5,6,SrelScore08,1F5V,FMN,0.7563829787
CA,2.5,5,6,SrelScore05,1F5V,FMN,0.7593085106
CA,2.5,5,6,SOScore08,1F5V,FMN,0.5867021277
CA,2.5,5,6,SOScore05,1F5V,FMN,0.625
CA,2.5,5,6,RMSD,1P4C,FMN,0.4305851064
CA,2.5,5,6,SO,1P4C,FMN,0.454787234
CA,2.5,5,6,Srel,1P4C,FMN,0.5037234043
CA,2.5,5,6,Tanimoto,1P4C,FMN,0.5037234043
CA,2.5,5,6,GO,1P4C,FMN,0.5478723404
CA,2.5,5,6,aaScore08,1P4C,FMN,0.5744680851
CA,2.5,5,6,aaScore05,1P4C,FMN,0.5755319149
CA,2.5,5,6,SrelScore08,1P4C,FMN,0.4962765957
CA,2.5,5,6,SrelScore05,1P4C,FMN,0.5284574468
CA,2.5,5,6,SOScore08,1P4C,FMN,0.4513297872
CA,2.5,5,6,SOScore05,1P4C,FMN,0.4675531915
CA,2.5,5,6,RMSD,1MVL,FMN,0.4811170213
CA,2.5,5,6,SO,1MVL,FMN,0.454787234
CA,2.5,5,6,Srel,1MVL,FMN,0.5284574468
CA,2.5,5,6,Tanimoto,1MVL,FMN,0.5284574468
CA,2.5,5,6,GO,1MVL,FMN,0.5510638298
CA,2.5,5,6,aaScore08,1MVL,FMN,0.5345744681
CA,2.5,5,6,aaScore05,1MVL,FMN,0.5255319149
CA,2.5,5,6,SrelScore08,1MVL,FMN,0.529787234
CA,2.5,5,6,SrelScore05,1MVL,FMN,0.5502659574
CA,2.5,5,6,SOScore08,1MVL,FMN,0.4484042553
CA,2.5,5,6,SOScore05,1MVL,FMN,0.4691489362
CA,2.5,5,6,RMSD,1P4M,FMN,0.3946808511
CA,2.5,5,6,SO,1P4M,FMN,0.5045212766
CA,2.5,5,6,Srel,1P4M,FMN,0.6941489362
CA,2.5,5,6,Tanimoto,1P4M,FMN,0.6941489362
CA,2.5,5,6,GO,1P4M,FMN,0.522606383
CA,2.5,5,6,aaScore08,1P4M,FMN,0.5981382979
CA,2.5,5,6,aaScore05,1P4M,FMN,0.5877659574
CA,2.5,5,6,SrelScore08,1P4M,FMN,0.6994680851
CA,2.5,5,6,SrelScore05,1P4M,FMN,0.6640957447
CA,2.5,5,6,SOScore08,1P4M,FMN,0.5289893617
CA,2.5,5,6,SOScore05,1P4M,FMN,0.5295212766
CA,2.5,5,6,RMSD,1LHU,EST,0.3717783505
CA,2.5,5,6,SO,1LHU,EST,0.612757732
CA,2.5,5,6,Srel,1LHU,EST,0.7680412371
CA,2.5,5,6,Tanimoto,1LHU,EST,0.7680412371
CA,2.5,5,6,GO,1LHU,EST,0.8118556701
CA,2.5,5,6,aaScore08,1LHU,EST,0.5605670103
CA,2.5,5,6,aaScore05,1LHU,EST,0.4523195876
CA,2.5,5,6,SrelScore08,1LHU,EST,0.793814433
CA,2.5,5,6,SrelScore05,1LHU,EST,0.8466494845
CA,2.5,5,6,SOScore08,1LHU,EST,0.6411082474
CA,2.5,5,6,SOScore05,1LHU,EST,0.7364690722
CA,2.5,5,6,RMSD,1FDS,EST,0.4722938144
CA,2.5,5,6,SO,1FDS,EST,0.5103092784
CA,2.5,5,6,Srel,1FDS,EST,0.8273195876
CA,2.5,5,6,Tanimoto,1FDS,EST,0.8273195876
CA,2.5,5,6,GO,1FDS,EST,0.6849226804
CA,2.5,5,6,aaScore08,1FDS,EST,0.5012886598
CA,2.5,5,6,aaScore05,1FDS,EST,0.4420103093
CA,2.5,5,6,SrelScore08,1FDS,EST,0.8421391753
CA,2.5,5,6,SrelScore05,1FDS,EST,0.818943299
CA,2.5,5,6,SOScore08,1FDS,EST,0.5328608247
CA,2.5,5,6,SOScore05,1FDS,EST,0.6037371134
CA,2.5,5,6,RMSD,1QKT,EST,0.4954896907
CA,2.5,5,6,SO,1QKT,EST,0.5637886598
CA,2.5,5,6,Srel,1QKT,EST,0.7944587629
CA,2.5,5,6,Tanimoto,1QKT,EST,0.7944587629
CA,2.5,5,6,GO,1QKT,EST,0.556056701
CA,2.5,5,6,aaScore08,1QKT,EST,0.5586340206
CA,2.5,5,6,aaScore05,1QKT,EST,0.5740979381
CA,2.5,5,6,SrelScore08,1QKT,EST,0.787371134
CA,2.5,5,6,SrelScore05,1QKT,EST,0.7673969072
CA,2.5,5,6,SOScore08,1QKT,EST,0.5740979381
CA,2.5,5,6,SOScore05,1QKT,EST,0.5728092784
CA,2.5,5,6,RMSD,1E2Q,ATP,0.4626565295
CA,2.5,5,6,SO,1E2Q,ATP,0.5095035778
CA,2.5,5,6,Srel,1E2Q,ATP,0.6395348837
CA,2.5,5,6,Tanimoto,1E2Q,ATP,0.6395348837
CA,2.5,5,6,GO,1E2Q,ATP,0.6011851521
CA,2.5,5,6,aaScore08,1E2Q,ATP,0.5805008945
CA,2.5,5,6,aaScore05,1E2Q,ATP,0.560822898
CA,2.5,5,6,SrelScore08,1E2Q,ATP,0.6400939177
CA,2.5,5,6,SrelScore05,1E2Q,ATP,0.6466905188
CA,2.5,5,6,SOScore08,1E2Q,ATP,0.5166592129
CA,2.5,5,6,SOScore05,1E2Q,ATP,0.5379025045
CA,2.5,5,6,RMSD,1RDQ,ATP,0.5027951699
CA,2.5,5,6,SO,1RDQ,ATP,0.5280635063
CA,2.5,5,6,Srel,1RDQ,ATP,0.6721824687
CA,2.5,5,6,Tanimoto,1RDQ,ATP,0.6721824687
CA,2.5,5,6,GO,1RDQ,ATP,0.3368738819
CA,2.5,5,6,aaScore08,1RDQ,ATP,0.5645125224
CA,2.5,5,6,aaScore05,1RDQ,ATP,0.6339445438
CA,2.5,5,6,SrelScore08,1RDQ,ATP,0.6396466905
CA,2.5,5,6,SrelScore05,1RDQ,ATP,0.5626118068
CA,2.5,5,6,SOScore08,1RDQ,ATP,0.4991055456
CA,2.5,5,6,SOScore05,1RDQ,ATP,0.4454382826
CA,2.5,5,6,RMSD,1DY3,ATP,0.3932245081
CA,2.5,5,6,SO,1DY3,ATP,0.4771914132
CA,2.5,5,6,Srel,1DY3,ATP,0.7227191413
CA,2.5,5,6,Tanimoto,1DY3,ATP,0.7227191413
CA,2.5,5,6,GO,1DY3,ATP,0.5781529517
CA,2.5,5,6,aaScore08,1DY3,ATP,0.6327146691
CA,2.5,5,6,aaScore05,1DY3,ATP,0.5971601073
CA,2.5,5,6,SrelScore08,1DY3,ATP,0.7305456172
CA,2.5,5,6,SrelScore05,1DY3,ATP,0.7183586762
CA,2.5,5,6,SOScore08,1DY3,ATP,0.5052549195
CA,2.5,5,6,SOScore05,1DY3,ATP,0.5510957066
CA,2.5,5,6,RMSD,1B8A,ATP,0.3069096601
CA,2.5,5,6,SO,1B8A,ATP,0.4305679785
CA,2.5,5,6,Srel,1B8A,ATP,0.6898479428
CA,2.5,5,6,Tanimoto,1B8A,ATP,0.6898479428
CA,2.5,5,6,GO,1B8A,ATP,0.6445661896
CA,2.5,5,6,aaScore08,1B8A,ATP,0.6896243292
CA,2.5,5,6,aaScore05,1B8A,ATP,0.613931127
CA,2.5,5,6,SrelScore08,1B8A,ATP,0.7293157424
CA,2.5,5,6,SrelScore05,1B8A,ATP,0.7545840787
CA,2.5,5,6,SOScore08,1B8A,ATP,0.4589669052
CA,2.5,5,6,SOScore05,1B8A,ATP,0.5363372093
CA,2.5,5,6,RMSD,1AYL,ATP,0.469588551
CA,2.5,5,6,SO,1AYL,ATP,0.4041815742
CA,2.5,5,6,Srel,1AYL,ATP,0.5941413238
CA,2.5,5,6,Tanimoto,1AYL,ATP,0.5941413238
CA,2.5,5,6,GO,1AYL,ATP,0.6317084079
CA,2.5,5,6,aaScore08,1AYL,ATP,0.5196779964
CA,2.5,5,6,aaScore05,1AYL,ATP,0.481216458
CA,2.5,5,6,SrelScore08,1AYL,ATP,0.613372093
CA,2.5,5,6,SrelScore05,1AYL,ATP,0.6475849732
CA,2.5,5,6,SOScore08,1AYL,ATP,0.4249776386
CA,2.5,5,6,SOScore05,1AYL,ATP,0.4775268336
CA,2.5,5,6,RMSD,1ESQ,ATP,0.4584078712
CA,2.5,5,6,SO,1ESQ,ATP,0.4255366726
CA,2.5,5,6,Srel,1ESQ,ATP,0.654293381
CA,2.5,5,6,Tanimoto,1ESQ,ATP,0.654293381
CA,2.5,5,6,GO,1ESQ,ATP,0.5642889088
CA,2.5,5,6,aaScore08,1ESQ,ATP,0.5334302326
CA,2.5,5,6,aaScore05,1ESQ,ATP,0.5169946333
CA,2.5,5,6,SrelScore08,1ESQ,ATP,0.6575357782
CA,2.5,5,6,SrelScore05,1ESQ,ATP,0.6512745975
CA,2.5,5,6,SOScore08,1ESQ,ATP,0.4336985689
CA,2.5,5,6,SOScore05,1ESQ,ATP,0.4681350626
CA,2.5,5,6,RMSD,1GN8,ATP,0.344029517
CA,2.5,5,6,SO,1GN8,ATP,0.4350402504
CA,2.5,5,6,Srel,1GN8,ATP,0.6629025045
CA,2.5,5,6,Tanimoto,1GN8,ATP,0.6629025045
CA,2.5,5,6,GO,1GN8,ATP,0.5063729875
CA,2.5,5,6,aaScore08,1GN8,ATP,0.7078488372
CA,2.5,5,6,aaScore05,1GN8,ATP,0.6811270125
CA,2.5,5,6,SrelScore08,1GN8,ATP,0.6489266547
CA,2.5,5,6,SrelScore05,1GN8,ATP,0.6114713775
CA,2.5,5,6,SOScore08,1GN8,ATP,0.4316860465
CA,2.5,5,6,SOScore05,1GN8,ATP,0.4171511628
CA,2.5,5,6,RMSD,1DV2,ATP,0.4151386404
CA,2.5,5,6,SO,1DV2,ATP,0.572450805
CA,2.5,5,6,Srel,1DV2,ATP,0.7661001789
CA,2.5,5,6,Tanimoto,1DV2,ATP,0.7661001789
CA,2.5,5,6,GO,1DV2,ATP,0.603980322
CA,2.5,5,6,aaScore08,1DV2,ATP,0.5911225403
CA,2.5,5,6,aaScore05,1DV2,ATP,0.5438282648
CA,2.5,5,6,SrelScore08,1DV2,ATP,0.7701252236
CA,2.5,5,6,SrelScore05,1DV2,ATP,0.7656529517
CA,2.5,5,6,SOScore08,1DV2,ATP,0.5819543828
CA,2.5,5,6,SOScore05,1DV2,ATP,0.5997316637
CA,2.5,5,6,RMSD,1E8X,ATP,0.5059257603
CA,2.5,5,6,SO,1E8X,ATP,0.4721601073
CA,2.5,5,6,Srel,1E8X,ATP,0.6688282648
CA,2.5,5,6,Tanimoto,1E8X,ATP,0.6688282648
CA,2.5,5,6,GO,1E8X,ATP,0.5661896243
CA,2.5,5,6,aaScore08,1E8X,ATP,0.5111806798
CA,2.5,5,6,aaScore05,1E8X,ATP,0.5087209302
CA,2.5,5,6,SrelScore08,1E8X,ATP,0.678108229
CA,2.5,5,6,SrelScore05,1E8X,ATP,0.6616726297
CA,2.5,5,6,SOScore08,1E8X,ATP,0.4930679785
CA,2.5,5,6,SOScore05,1E8X,ATP,0.5243738819
CA,2.5,5,6,RMSD,1TID,ATP,0.4080948122
CA,2.5,5,6,SO,1TID,ATP,0.3504025045
CA,2.5,5,6,Srel,1TID,ATP,0.5645125224
CA,2.5,5,6,Tanimoto,1TID,ATP,0.5645125224
CA,2.5,5,6,GO,1TID,ATP,0.4283318426
CA,2.5,5,6,aaScore08,1TID,ATP,0.6281305903
CA,2.5,5,6,aaScore05,1TID,ATP,0.6752012522
CA,2.5,5,6,SrelScore08,1TID,ATP,0.5458407871
CA,2.5,5,6,SrelScore05,1TID,ATP,0.5156529517
CA,2.5,5,6,SOScore08,1TID,ATP,0.3269230769
CA,2.5,5,6,SOScore05,1TID,ATP,0.3148479428
CA,2.5,5,6,RMSD,1KVK,ATP,0.4694767442
CA,2.5,5,6,SO,1KVK,ATP,0.3485017889
CA,2.5,5,6,Srel,1KVK,ATP,0.5540026834
CA,2.5,5,6,Tanimoto,1KVK,ATP,0.5540026834
CA,2.5,5,6,GO,1KVK,ATP,0.5870974955
CA,2.5,5,6,aaScore08,1KVK,ATP,0.5761404293
CA,2.5,5,6,aaScore05,1KVK,ATP,0.5527728086
CA,2.5,5,6,SrelScore08,1KVK,ATP,0.5493067979
CA,2.5,5,6,SrelScore05,1KVK,ATP,0.5583631485
CA,2.5,5,6,SOScore08,1KVK,ATP,0.3575581395
CA,2.5,5,6,SOScore05,1KVK,ATP,0.3857334526
CA,2.5,5,6,RMSD,1O9T,ATP,0.4355992844
CA,2.5,5,6,SO,1O9T,ATP,0.4818872987
CA,2.5,5,6,Srel,1O9T,ATP,0.6836985689
CA,2.5,5,6,Tanimoto,1O9T,ATP,0.6836985689
CA,2.5,5,6,GO,1O9T,ATP,0.5339892665
CA,2.5,5,6,aaScore08,1O9T,ATP,0.583519678
CA,2.5,5,6,aaScore05,1O9T,ATP,0.5731216458
CA,2.5,5,6,SrelScore08,1O9T,ATP,0.6752012522
CA,2.5,5,6,SrelScore05,1O9T,ATP,0.6404293381
CA,2.5,5,6,SOScore08,1O9T,ATP,0.4930679785
CA,2.5,5,6,SOScore05,1O9T,ATP,0.4961985689
CA,2.5,5,6,RMSD,1A49,ATP,0.2924865832
CA,2.5,5,6,SO,1A49,ATP,0.4615384615
CA,2.5,5,6,Srel,1A49,ATP,0.6303667263
CA,2.5,5,6,Tanimoto,1A49,ATP,0.6303667263
CA,2.5,5,6,GO,1A49,ATP,0.6115831843
CA,2.5,5,6,aaScore08,1A49,ATP,0.7030411449
CA,2.5,5,6,aaScore05,1A49,ATP,0.6247763864
CA,2.5,5,6,SrelScore08,1A49,ATP,0.654293381
CA,2.5,5,6,SrelScore05,1A49,ATP,0.7056127013
CA,2.5,5,6,SOScore08,1A49,ATP,0.4989937388
CA,2.5,5,6,SOScore05,1A49,ATP,0.5589221825
CA,2.5,5,6,RMSD,1A0I,ATP,0.5026833631
CA,2.5,5,6,SO,1A0I,ATP,0.5645125224
CA,2.5,5,6,Srel,1A0I,ATP,0.7469812165
CA,2.5,5,6,Tanimoto,1A0I,ATP,0.7469812165
CA,2.5,5,6,GO,1A0I,ATP,0.5621645796
CA,2.5,5,6,aaScore08,1A0I,ATP,0.543716458
CA,2.5,5,6,aaScore05,1A0I,ATP,0.5548971377
CA,2.5,5,6,SrelScore08,1A0I,ATP,0.7495527728
CA,2.5,5,6,SrelScore05,1A0I,ATP,0.7423971377
CA,2.5,5,6,SOScore08,1A0I,ATP,0.5733452594
CA,2.5,5,6,SOScore05,1A0I,ATP,0.573568873
CA,2.5,5,6,RMSD,1GWE,HEM,0.4334325397
CA,2.5,5,6,SO,1GWE,HEM,0.5339285714
CA,2.5,5,6,Srel,1GWE,HEM,0.8282738095
CA,2.5,5,6,Tanimoto,1GWE,HEM,0.8282738095
CA,2.5,5,6,GO,1GWE,HEM,0.4591269841
CA,2.5,5,6,aaScore08,1GWE,HEM,0.5989087302
CA,2.5,5,6,aaScore05,1GWE,HEM,0.6170634921
CA,2.5,5,6,SrelScore08,1GWE,HEM,0.8152777778
CA,2.5,5,6,SrelScore05,1GWE,HEM,0.7630952381
CA,2.5,5,6,SOScore08,1GWE,HEM,0.5339285714
CA,2.5,5,6,SOScore05,1GWE,HEM,0.5131944444
CA,2.5,5,6,RMSD,1PO5,HEM,0.3721230159
CA,2.5,5,6,SO,1PO5,HEM,0.4782738095
CA,2.5,5,6,Srel,1PO5,HEM,0.7435515873
CA,2.5,5,6,Tanimoto,1PO5,HEM,0.7435515873
CA,2.5,5,6,GO,1PO5,HEM,0.6124007937
CA,2.5,5,6,aaScore08,1PO5,HEM,0.6174603175
CA,2.5,5,6,aaScore05,1PO5,HEM,0.5662698413
CA,2.5,5,6,SrelScore08,1PO5,HEM,0.739484127
CA,2.5,5,6,SrelScore05,1PO5,HEM,0.7299603175
CA,2.5,5,6,SOScore08,1PO5,HEM,0.4949404762
CA,2.5,5,6,SOScore05,1PO5,HEM,0.5270833333
CA,2.5,5,6,RMSD,1NP4,HEM,0.3560515873
CA,2.5,5,6,SO,1NP4,HEM,0.4567460317
CA,2.5,5,6,Srel,1NP4,HEM,0.6733134921
CA,2.5,5,6,Tanimoto,1NP4,HEM,0.6733134921
CA,2.5,5,6,GO,1NP4,HEM,0.5779761905
CA,2.5,5,6,aaScore08,1NP4,HEM,0.6406746032
CA,2.5,5,6,aaScore05,1NP4,HEM,0.6045634921
CA,2.5,5,6,SrelScore08,1NP4,HEM,0.6728174603
CA,2.5,5,6,SrelScore05,1NP4,HEM,0.6621031746
CA,2.5,5,6,SOScore08,1NP4,HEM,0.4726190476
CA,2.5,5,6,SOScore05,1NP4,HEM,0.4927579365
CA,2.5,5,6,RMSD,2CPO,HEM,0.3767857143
CA,2.5,5,6,SO,2CPO,HEM,0.4790674603
CA,2.5,5,6,Srel,2CPO,HEM,0.7344246032
CA,2.5,5,6,Tanimoto,2CPO,HEM,0.7344246032
CA,2.5,5,6,GO,2CPO,HEM,0.4991071429
CA,2.5,5,6,aaScore08,2CPO,HEM,0.6338293651
CA,2.5,5,6,aaScore05,2CPO,HEM,0.6135912698
CA,2.5,5,6,SrelScore08,2CPO,HEM,0.7326388889
